"","V1","V2"
"1632","FAM102A","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1633","MSMB","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1634","STC2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1635","RETREG1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1636","SIAH2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1637","ZNF185","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1638","SLC19A2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1639","SLC1A4","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1640","FHL2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1641","BCL2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1642","PMAIP1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1643","AREG","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1644","OVOL2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1645","TSKU","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1646","ADCY9","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1647","RASGRP1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1648","MUC1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1649","KAZN","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1650","SLC27A2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1651","FKBP4","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1652","CXCL12","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1653","TMPRSS3","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1654","RARA","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1655","IL17RB","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1656","CBFA2T3","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1657","TFF3","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1658","UGCG","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1659","CCND1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1660","SLC22A5","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1661","WFS1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1662","PTGES","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1663","WWC1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1664","CCN5","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1665","MYC","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1666","ITPK1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1667","TMEM164","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1668","ARL3","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1669","MED13L","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1670","SEMA3B","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1671","KRT18","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1672","SLC16A1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1673","TJP3","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1674","SLC26A2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1675","FCMR","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1676","SULT2B1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1677","SNX24","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1678","TFAP2C","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1679","TTC39A","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1680","GJA1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1681","PRSS23","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1682","OLFM1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1683","RAPGEFL1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1684","ASB13","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1685","TIPARP","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1686","ABCA3","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1687","FRK","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1688","DHRS2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1689","AQP3","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1690","KCNK15","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1691","TGIF2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1692","FOXC1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1693","ELF3","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1694","REEP1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1695","PEX11A","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1696","PODXL","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1697","KLF4","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1698","BAG1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1699","CELSR1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1700","PLAAT3","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1701","SLC7A5","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1702","MPPED2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1703","TIAM1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1704","CLDN7","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1705","MYOF","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1706","RBBP8","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1707","OLFML3","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1708","GFRA1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1709","FARP1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1710","SVIL","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1711","TGM2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1712","DEPTOR","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1713","CYP26B1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1714","PAPSS2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1715","SLC1A1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1716","DLC1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1717","JAK2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1718","AFF1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1719","KLK10","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1720","P2RY2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1721","BLVRB","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1722","CISH","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1723","GLA","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1724","ADD3","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1725","PDLIM3","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1726","MINDY1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1727","FOS","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1728","KRT8","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1729","SLC37A1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1730","B4GALT1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1731","CALCR","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1732","ESRP2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1733","IGF1R","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1734","NBL1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1735","SFN","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1736","OPN3","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1737","ABHD2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1738","AR","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1739","SLC39A6","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1740","SYT12","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1741","CD44","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1742","MED24","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1743","BCL11B","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1744","CANT1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1745","KRT13","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1746","KRT15","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1747","TOB1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1748","SLC7A2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1749","LAD1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1750","TUBB2B","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1751","TBC1D30","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1752","SEC14L2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1753","ENDOD1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1754","HR","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1755","SCARB1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1756","NCOR2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1757","RHOD","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1758","INPP5F","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1759","PPIF","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1760","DHRS3","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1761","FDFT1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1762","GAB2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1763","UNC119","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1764","KLF10","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1765","HES1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1766","FKBP5","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1767","SLC2A1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1768","AMFR","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1769","NADSYN1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1770","INHBB","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1771","BHLHE40","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1772","CALB2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1773","FASN","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1774","CHPT1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1775","MYBBP1A","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1776","ELOVL5","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1777","DYNLT3","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1778","ABLIM1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1779","SOX3","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1780","SLC24A3","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1781","RAB17","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1782","MAST4","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1783","KCNK5","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1784","ELF1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1785","RPS6KA2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1786","ISG20L2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1787","IL6ST","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1788","SYNGR1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1789","SH3BP5","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1790","ALDH3B1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1791","THSD4","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1792","CLIC3","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1793","NXT1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1794","NAV2","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1795","RRP12","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1796","ADCY1","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1797","DHCR7","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1798","MICB","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1799","AKAP1
","HALLMARK_ESTROGEN_RESPONSE_EARLY"
"1800","TFF1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1801","SLC9A3R1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1802","TPD52L1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1803","PRSS23","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1804","CA12","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1805","PDZK1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1806","ANXA9","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1807","CELSR2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1808","TJP3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1809","PGR","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1810","RET","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1811","MYB","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1812","TPBG","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1813","EGR3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1814","ARL3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1815","OLFM1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1816","NPY1R","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1817","SCNN1A","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1818","XBP1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1819","AREG","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1820","IL17RB","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1821","NRIP1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1822","ASS1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1823","TFF3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1824","FKBP4","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1825","SLC27A2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1826","SEMA3B","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1827","GPER1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1828","LLGL2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1829","AGR2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1830","KRT19","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1831","CCN5","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1832","BLVRB","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1833","FLNB","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1834","PDCD4","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1835","CALCR","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1836","IGFBP4","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1837","DNAJC12","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1838","TIAM1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1839","TSPAN13","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1840","CXCL12","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1841","RAB31","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1842","PKP3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1843","CYP26B1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1844","FKBP5","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1845","SIAH2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1846","ISG20","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1847","TMPRSS3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1848","SERPINA3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1849","WFS1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1850","MAPT","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1851","PDLIM3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1852","RBBP8","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1853","GJB3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1854","PRLR","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1855","SLC1A4","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1856","FOS","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1857","PLAAT3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1858","SLC7A5","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1859","SERPINA5","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1860","IMPA2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1861","DHCR7","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1862","MYOF","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1863","CDH1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1864","EMP2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1865","OVOL2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1866","DLG5","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1867","SOX3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1868","CHPT1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1869","KLK10","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1870","ELOVL5","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1871","RAPGEFL1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1872","JAK2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1873","SLC26A2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1874","SLC22A5","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1875","ITPK1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1876","PCP4","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1877","PAPSS2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1878","NAB2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1879","FAM102A","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1880","BCL2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1881","LSR","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1882","CACNA2D2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1883","CA2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1884","ASCL1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1885","ACOX2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1886","CISH","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1887","GLA","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1888","PTGES","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1889","PERP","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1890","OPN3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1891","KRT13","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1892","HSPB8","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1893","UGDH","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1894","CLIC3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1895","KLK11","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1896","PLAC1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1897","ABHD2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1898","SCARB1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1899","DCXR","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1900","CCND1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1901","SFN","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1902","ABCA3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1903","SULT2B1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1904","CCNA1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1905","STIL","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1906","MICB","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1907","ZFP36","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1908","CAV1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1909","NBL1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1910","CD44","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1911","HR","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1912","HOMER2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1913","BTG3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1914","GAL","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1915","ETFB","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1916","BAG1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1917","FRK","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1918","SLC16A1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1919","AFF1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1920","TFAP2C","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1921","IGSF1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1922","HPRT1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1923","CDC6","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1924","FARP1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1925","AMFR","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1926","DHRS2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1927","NXT1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1928","S100A9","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1929","SLC29A1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1930","SLC24A3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1931","FOXC1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1932","KIF20A","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1933","TOB1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1934","FDFT1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1935","DNAJC1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1936","TPSAB1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1937","GFUS","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1938","FGFR3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1939","SGK1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1940","ID2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1941","GALE","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1942","BATF","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1943","MAPK13","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1944","FABP5","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1945","MEST","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1946","JAK1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1947","CYP4F11","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1948","KCNK5","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1949","CPE","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1950","XRCC3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1951","CXCL14","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1952","SCUBE2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1953","CDC20","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1954","IL6ST","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1955","GINS2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1956","TRIM29","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1957","UNC13B","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1958","LAMC2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1959","LARGE1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1960","SLC2A8","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1961","PLXNB1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1962","PRKAR2B","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1963","RPS6KA2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1964","HSPA4L","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1965","TFPI2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1966","SERPINA1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1967","TNNC1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1968","HMGCS2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1969","ALDH3A2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1970","CD9","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1971","IDH2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1972","SORD","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1973","MDK","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1974","ALDH3B1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1975","PTGER3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1976","RABEP1","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1977","KLF4","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1978","PPIF","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1979","SNX10","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1980","METTL3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1981","PLK4","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1982","COX6C","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1983","ST14","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1984","NCOR2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1985","MOCS2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1986","NMU","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1987","TH","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1988","RNASEH2A","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1989","CHST8","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1990","TST","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1991","TOP2A","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1992","CKB","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1993","LTF","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1994","DUSP2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1995","PTPN6","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1996","ATP2B4","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1997","ST6GALNAC2","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1998","ADD3","HALLMARK_ESTROGEN_RESPONSE_LATE"
"1999","DYNLT3
","HALLMARK_ESTROGEN_RESPONSE_LATE"
"2000","KLK3","HALLMARK_ANDROGEN_RESPONSE"
"2001","KLK2","HALLMARK_ANDROGEN_RESPONSE"
"2002","ACSL3","HALLMARK_ANDROGEN_RESPONSE"
"2003","PIAS1","HALLMARK_ANDROGEN_RESPONSE"
"2004","CAMKK2","HALLMARK_ANDROGEN_RESPONSE"
"2005","NKX3-1","HALLMARK_ANDROGEN_RESPONSE"
"2006","TMPRSS2","HALLMARK_ANDROGEN_RESPONSE"
"2007","APPBP2","HALLMARK_ANDROGEN_RESPONSE"
"2008","CENPN","HALLMARK_ANDROGEN_RESPONSE"
