"","V1","V2"
"7120","TLN2","KEGG_FOCAL_ADHESION"
"7121","PDGFC","KEGG_FOCAL_ADHESION"
"7122","VCL","KEGG_FOCAL_ADHESION"
"7123","SHC3","KEGG_FOCAL_ADHESION"
"7124","VEGFA","KEGG_FOCAL_ADHESION"
"7125","VEGFC","KEGG_FOCAL_ADHESION"
"7126","ITGB8","KEGG_FOCAL_ADHESION"
"7127","VEGFB","KEGG_FOCAL_ADHESION"
"7128","PXN","KEGG_FOCAL_ADHESION"
"7129","PAK5","KEGG_FOCAL_ADHESION"
"7130","CCND1","KEGG_FOCAL_ADHESION"
"7131","PDGFA","KEGG_FOCAL_ADHESION"
"7132","BCL2","KEGG_FOCAL_ADHESION"
"7133","PDGFB","KEGG_FOCAL_ADHESION"
"7134","PDGFRA","KEGG_FOCAL_ADHESION"
"7135","ARHGAP5","KEGG_FOCAL_ADHESION"
"7136","BCAR1","KEGG_FOCAL_ADHESION"
"7137","PAK1","KEGG_FOCAL_ADHESION"
"7138","VEGFD","KEGG_FOCAL_ADHESION"
"7139","CRK","KEGG_FOCAL_ADHESION"
"7140","CRKL","KEGG_FOCAL_ADHESION"
"7141","CCND2","KEGG_FOCAL_ADHESION"
"7142","CDC42","KEGG_FOCAL_ADHESION"
"7143","ACTN2","KEGG_FOCAL_ADHESION"
"7144","CCND3","KEGG_FOCAL_ADHESION"
"7145","ACTN3","KEGG_FOCAL_ADHESION"
"7146","SOS2","KEGG_FOCAL_ADHESION"
"7147","PAK3","KEGG_FOCAL_ADHESION"
"7148","PRKCB","KEGG_FOCAL_ADHESION"
"7149","RAF1","KEGG_FOCAL_ADHESION"
"7150","PRKCA","KEGG_FOCAL_ADHESION"
"7151","SHC1","KEGG_FOCAL_ADHESION"
"7152","PAK2","KEGG_FOCAL_ADHESION"
"7153","MYL9","KEGG_FOCAL_ADHESION"
"7154","RHOA","KEGG_FOCAL_ADHESION"
"7155","PRKCG","KEGG_FOCAL_ADHESION"
"7156","MYLPF","KEGG_FOCAL_ADHESION"
"7157","ERBB2","KEGG_FOCAL_ADHESION"
"7158","RAC2","KEGG_FOCAL_ADHESION"
"7159","RAC3","KEGG_FOCAL_ADHESION"
"7160","KDR","KEGG_FOCAL_ADHESION"
"7161","MYLK2","KEGG_FOCAL_ADHESION"
"7162","PPP1CA","KEGG_FOCAL_ADHESION"
"7163","MAPK3","KEGG_FOCAL_ADHESION"
"7164","ARHGAP35","KEGG_FOCAL_ADHESION"
"7165","RAC1","KEGG_FOCAL_ADHESION"
"7166","SOS1","KEGG_FOCAL_ADHESION"
"7167","MAPK1","KEGG_FOCAL_ADHESION"
"7168","MAPK8","KEGG_FOCAL_ADHESION"
"7169","EGFR","KEGG_FOCAL_ADHESION"
"7170","GSK3B","KEGG_FOCAL_ADHESION"
"7171","TNR","KEGG_FOCAL_ADHESION"
"7172","EGF","KEGG_FOCAL_ADHESION"
"7173","LAMA3","KEGG_FOCAL_ADHESION"
"7174","TNXB","KEGG_FOCAL_ADHESION"
"7175","LAMA2","KEGG_FOCAL_ADHESION"
"7176","ITGA6","KEGG_FOCAL_ADHESION"
"7177","ITGA2","KEGG_FOCAL_ADHESION"
"7178","SRC","KEGG_FOCAL_ADHESION"
"7179","ITGA1","KEGG_FOCAL_ADHESION"
"7180","PIK3CA","KEGG_FOCAL_ADHESION"
"7181","PIK3CB","KEGG_FOCAL_ADHESION"
"7182","PIK3CD","KEGG_FOCAL_ADHESION"
"7183","SHC2","KEGG_FOCAL_ADHESION"
"7184","COL6A6","KEGG_FOCAL_ADHESION"
"7185","MYLK3","KEGG_FOCAL_ADHESION"
"7186","FYN","KEGG_FOCAL_ADHESION"
"7187","PIK3CG","KEGG_FOCAL_ADHESION"
"7188","PIK3R1","KEGG_FOCAL_ADHESION"
"7189","PIK3R2
","KEGG_FOCAL_ADHESION"
"7190","GP1BA","KEGG_ECM_RECEPTOR_INTERACTION"
"7191","COL6A2","KEGG_ECM_RECEPTOR_INTERACTION"
"7192","COL6A3","KEGG_ECM_RECEPTOR_INTERACTION"
"7193","GP1BB","KEGG_ECM_RECEPTOR_INTERACTION"
"7194","COL5A2","KEGG_ECM_RECEPTOR_INTERACTION"
"7195","COL6A1","KEGG_ECM_RECEPTOR_INTERACTION"
"7196","LAMA1","KEGG_ECM_RECEPTOR_INTERACTION"
"7197","VWF","KEGG_ECM_RECEPTOR_INTERACTION"
"7198","HSPG2","KEGG_ECM_RECEPTOR_INTERACTION"
"7199","TNN","KEGG_ECM_RECEPTOR_INTERACTION"
"7200","FN1","KEGG_ECM_RECEPTOR_INTERACTION"
"7201","ITGA9","KEGG_ECM_RECEPTOR_INTERACTION"
"7202","GP9","KEGG_ECM_RECEPTOR_INTERACTION"
"7203","COMP","KEGG_ECM_RECEPTOR_INTERACTION"
"7204","IBSP","KEGG_ECM_RECEPTOR_INTERACTION"
"7205","CD36","KEGG_ECM_RECEPTOR_INTERACTION"
"7206","CHAD","KEGG_ECM_RECEPTOR_INTERACTION"
"7207","GP5","KEGG_ECM_RECEPTOR_INTERACTION"
"7208","VTN","KEGG_ECM_RECEPTOR_INTERACTION"
"7209","THBS4","KEGG_ECM_RECEPTOR_INTERACTION"
"7210","ITGA4","KEGG_ECM_RECEPTOR_INTERACTION"
"7211","ITGA3","KEGG_ECM_RECEPTOR_INTERACTION"
"7212","ITGA2B","KEGG_ECM_RECEPTOR_INTERACTION"
"7213","ITGA7","KEGG_ECM_RECEPTOR_INTERACTION"
"7214","ITGA5","KEGG_ECM_RECEPTOR_INTERACTION"
"7215","COL5A1","KEGG_ECM_RECEPTOR_INTERACTION"
"7216","COL4A6","KEGG_ECM_RECEPTOR_INTERACTION"
"7217","ITGA11","KEGG_ECM_RECEPTOR_INTERACTION"
"7218","SV2C","KEGG_ECM_RECEPTOR_INTERACTION"
"7219","COL2A1","KEGG_ECM_RECEPTOR_INTERACTION"
"7220","COL3A1","KEGG_ECM_RECEPTOR_INTERACTION"
"7221","COL4A1","KEGG_ECM_RECEPTOR_INTERACTION"
"7222","AGRN","KEGG_ECM_RECEPTOR_INTERACTION"
"7223","COL4A2","KEGG_ECM_RECEPTOR_INTERACTION"
"7224","COL4A4","KEGG_ECM_RECEPTOR_INTERACTION"
"7225","ITGB3","KEGG_ECM_RECEPTOR_INTERACTION"
"7226","ITGB4","KEGG_ECM_RECEPTOR_INTERACTION"
"7227","RELN","KEGG_ECM_RECEPTOR_INTERACTION"
"7228","ITGB5","KEGG_ECM_RECEPTOR_INTERACTION"
"7229","ITGB6","KEGG_ECM_RECEPTOR_INTERACTION"
"7230","ITGB7","KEGG_ECM_RECEPTOR_INTERACTION"
"7231","LAMC2","KEGG_ECM_RECEPTOR_INTERACTION"
"7232","ITGAV","KEGG_ECM_RECEPTOR_INTERACTION"
"7233","ITGB1","KEGG_ECM_RECEPTOR_INTERACTION"
"7234","LAMB2","KEGG_ECM_RECEPTOR_INTERACTION"
"7235","SPP1","KEGG_ECM_RECEPTOR_INTERACTION"
"7236","LAMB3","KEGG_ECM_RECEPTOR_INTERACTION"
"7237","LAMC1","KEGG_ECM_RECEPTOR_INTERACTION"
"7238","COL1A1","KEGG_ECM_RECEPTOR_INTERACTION"
"7239","LAMA4","KEGG_ECM_RECEPTOR_INTERACTION"
"7240","LAMA5","KEGG_ECM_RECEPTOR_INTERACTION"
"7241","LAMB1","KEGG_ECM_RECEPTOR_INTERACTION"
"7242","COL1A2","KEGG_ECM_RECEPTOR_INTERACTION"
"7243","ITGA10","KEGG_ECM_RECEPTOR_INTERACTION"
"7244","GP6","KEGG_ECM_RECEPTOR_INTERACTION"
"7245","ITGA8","KEGG_ECM_RECEPTOR_INTERACTION"
"7246","LAMB4","KEGG_ECM_RECEPTOR_INTERACTION"
"7247","TNR","KEGG_ECM_RECEPTOR_INTERACTION"
"7248","CD47","KEGG_ECM_RECEPTOR_INTERACTION"
"7249","SV2A","KEGG_ECM_RECEPTOR_INTERACTION"
"7250","CD44","KEGG_ECM_RECEPTOR_INTERACTION"
"7251","DAG1","KEGG_ECM_RECEPTOR_INTERACTION"
"7252","TNXB","KEGG_ECM_RECEPTOR_INTERACTION"
"7253","LAMA3","KEGG_ECM_RECEPTOR_INTERACTION"
"7254","LAMA2","KEGG_ECM_RECEPTOR_INTERACTION"
"7255","SDC3","KEGG_ECM_RECEPTOR_INTERACTION"
"7256","ITGB8","KEGG_ECM_RECEPTOR_INTERACTION"
"7257","ITGA6","KEGG_ECM_RECEPTOR_INTERACTION"
"7258","ITGA2","KEGG_ECM_RECEPTOR_INTERACTION"
"7259","ITGA1","KEGG_ECM_RECEPTOR_INTERACTION"
"7260","SV2B","KEGG_ECM_RECEPTOR_INTERACTION"
"7261","TNC","KEGG_ECM_RECEPTOR_INTERACTION"
"7262","COL11A1","KEGG_ECM_RECEPTOR_INTERACTION"
"7263","LAMC3","KEGG_ECM_RECEPTOR_INTERACTION"
"7264","COL11A2","KEGG_ECM_RECEPTOR_INTERACTION"
"7265","HMMR","KEGG_ECM_RECEPTOR_INTERACTION"
"7266","SDC2","KEGG_ECM_RECEPTOR_INTERACTION"
"7267","SDC4","KEGG_ECM_RECEPTOR_INTERACTION"
"7268","COL5A3","KEGG_ECM_RECEPTOR_INTERACTION"
"7269","THBS3","KEGG_ECM_RECEPTOR_INTERACTION"
"7270","COL6A6","KEGG_ECM_RECEPTOR_INTERACTION"
"7271","THBS2","KEGG_ECM_RECEPTOR_INTERACTION"
"7272","SDC1","KEGG_ECM_RECEPTOR_INTERACTION"
"7273","THBS1
","KEGG_ECM_RECEPTOR_INTERACTION"
"7274","CDH5","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7275","JAM3","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7276","CDH3","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7277","NLGN3","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7278","CDH4","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7279","CD80","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7280","NLGN1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7281","CD86","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7282","CD28","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7283","CD274","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7284","PDCD1LG2","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7285","ITGA9","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7286","ITGAL","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7287","NRCAM","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7288","ITGAM","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7289","CD34","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7290","CD276","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7291","ICOSLG","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7292","CADM3","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7293","ITGA4","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7294","ICOS","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7295","SIGLEC1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7296","CADM1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7297","HLA-G","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7298","CLDN20","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7299","PECAM1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7300","CD22","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7301","ITGB7","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7302","SELL","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7303","VCAM1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7304","ITGAV","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7305","SELP","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7306","SPN","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7307","ITGB1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7308","SELPLG","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7309","ITGB2","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7310","CDH2","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7311","JAM2","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7312","CTLA4","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7313","HLA-DRB4","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7314","CLDN18","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7315","CD4","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7316","HLA-DRB5","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7317","CNTN1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7318","NLGN2","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7319","HLA-DRB3","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7320","NRXN3","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7321","ALCAM","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7322","SELE","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7323","CD8A","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7324","CD8B","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7325","CD6","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7326","CLDN17","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7327","L1CAM","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7328","ITGB8","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7329","MAG","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7330","VCAN","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7331","HLA-F","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7332","NFASC","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7333","HLA-E","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7334","NRXN1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7335","HLA-DPA1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7336","HLA-DPB1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7337","HLA-DQA1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7338","HLA-DQA2","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7339","HLA-DQB1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7340","NRXN2","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7341","CD2","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7342","CLDN16","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7343","CLDN23","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7344","MADCAM1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7345","SDC2","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7346","SDC4","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7347","SDC1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7348","OCLN","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7349","PVR","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7350","HLA-DRB1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7351","NECTIN2","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7352","CDH1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7353","HLA-DRA","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7354","NECTIN1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7355","HLA-DOA","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7356","HLA-DOB","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7357","CLDN10","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7358","ICAM2","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7359","ICAM3","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7360","CLDN8","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7361","CLDN2","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7362","CLDN6","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7363","CLDN5","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7364","CLDN1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7365","ICAM1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7366","NEO1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7367","HLA-C","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7368","HLA-B","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7369","ESAM","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7370","HLA-DMB","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7371","HLA-DMA","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7372","HLA-A","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7373","F11R","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7374","PDCD1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7375","CLDN19","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7376","PTPRF","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7377","CLDN15","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7378","CD226","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7379","CD99","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7380","CLDN22","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7381","CNTNAP2","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7382","MPZ","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7383","MPZL1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7384","PTPRC","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7385","NECTIN3","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7386","ITGA8","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7387","NCAM2","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7388","NCAM1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7389","CD58","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7390","NEGR1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7391","CLDN11","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7392","SDC3","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7393","CLDN7","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7394","CLDN4","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7395","PTPRM","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7396","CLDN3","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7397","ITGA6","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7398","CNTN2","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7399","CD40LG","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7400","CNTNAP1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7401","CD40","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7402","GLG1","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7403","CDH15","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7404","CLDN14","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7405","NLGN4X","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7406","CLDN9
","KEGG_CELL_ADHESION_MOLECULES_CAMS"
"7407","AFDN","KEGG_ADHERENS_JUNCTION"
"7408","SORBS1","KEGG_ADHERENS_JUNCTION"
"7409","WAS","KEGG_ADHERENS_JUNCTION"
"7410","SNAI2","KEGG_ADHERENS_JUNCTION"
"7411","IGF1R","KEGG_ADHERENS_JUNCTION"
"7412","RHOA","KEGG_ADHERENS_JUNCTION"
"7413","CREBBP","KEGG_ADHERENS_JUNCTION"
"7414","LEF1","KEGG_ADHERENS_JUNCTION"
"7415","ACTN4","KEGG_ADHERENS_JUNCTION"
"7416","PTPN6","KEGG_ADHERENS_JUNCTION"
"7417","ACTN1","KEGG_ADHERENS_JUNCTION"
"7418","SNAI1","KEGG_ADHERENS_JUNCTION"
"7419","ERBB2","KEGG_ADHERENS_JUNCTION"
"7420","WASF2","KEGG_ADHERENS_JUNCTION"
"7421","RAC2","KEGG_ADHERENS_JUNCTION"
"7422","PTPRJ","KEGG_ADHERENS_JUNCTION"
"7423","WASL","KEGG_ADHERENS_JUNCTION"
"7424","RAC3","KEGG_ADHERENS_JUNCTION"
"7425","PTPRF","KEGG_ADHERENS_JUNCTION"
"7426","WASF1","KEGG_ADHERENS_JUNCTION"
"7427","MAP3K7","KEGG_ADHERENS_JUNCTION"
"7428","FGFR1","KEGG_ADHERENS_JUNCTION"
"7429","IQGAP1","KEGG_ADHERENS_JUNCTION"
"7430","SMAD3","KEGG_ADHERENS_JUNCTION"
"7431","MAPK3","KEGG_ADHERENS_JUNCTION"
"7432","TCF7","KEGG_ADHERENS_JUNCTION"
"7433","SMAD4","KEGG_ADHERENS_JUNCTION"
"7434","ACTG1","KEGG_ADHERENS_JUNCTION"
"7435","INSR","KEGG_ADHERENS_JUNCTION"
"7436","WASF3","KEGG_ADHERENS_JUNCTION"
"7437","CTNNA1","KEGG_ADHERENS_JUNCTION"
"7438","PTPRB","KEGG_ADHERENS_JUNCTION"
"7439","RAC1","KEGG_ADHERENS_JUNCTION"
"7440","TCF7L2","KEGG_ADHERENS_JUNCTION"
"7441","SMAD2","KEGG_ADHERENS_JUNCTION"
"7442","MAPK1","KEGG_ADHERENS_JUNCTION"
"7443","CSNK2A1","KEGG_ADHERENS_JUNCTION"
"7444","NECTIN3","KEGG_ADHERENS_JUNCTION"
"7445","CSNK2A2","KEGG_ADHERENS_JUNCTION"
"7446","EP300","KEGG_ADHERENS_JUNCTION"
"7447","EGFR","KEGG_ADHERENS_JUNCTION"
"7448","VCL","KEGG_ADHERENS_JUNCTION"
"7449","CTNNA2","KEGG_ADHERENS_JUNCTION"
"7450","CTNNB1","KEGG_ADHERENS_JUNCTION"
"7451","CTNND1","KEGG_ADHERENS_JUNCTION"
"7452","FARP2","KEGG_ADHERENS_JUNCTION"
"7453","CSNK2B","KEGG_ADHERENS_JUNCTION"
"7454","TGFBR2","KEGG_ADHERENS_JUNCTION"
"7455","PTPRM","KEGG_ADHERENS_JUNCTION"
"7456","NECTIN4","KEGG_ADHERENS_JUNCTION"
"7457","TGFBR1","KEGG_ADHERENS_JUNCTION"
"7458","ACTB","KEGG_ADHERENS_JUNCTION"
"7459","TJP1","KEGG_ADHERENS_JUNCTION"
"7460","MET","KEGG_ADHERENS_JUNCTION"
"7461","SSX2IP","KEGG_ADHERENS_JUNCTION"
"7462","SRC","KEGG_ADHERENS_JUNCTION"
"7463","NLK","KEGG_ADHERENS_JUNCTION"
"7464","TCF7L1","KEGG_ADHERENS_JUNCTION"
"7465","YES1","KEGG_ADHERENS_JUNCTION"
"7466","FER","KEGG_ADHERENS_JUNCTION"
"7467","BAIAP2","KEGG_ADHERENS_JUNCTION"
"7468","CTNNA3","KEGG_ADHERENS_JUNCTION"
"7469","LMO7","KEGG_ADHERENS_JUNCTION"
"7470","FYN","KEGG_ADHERENS_JUNCTION"
"7471","ACP1","KEGG_ADHERENS_JUNCTION"
"7472","PTPN1","KEGG_ADHERENS_JUNCTION"
"7473","PARD3","KEGG_ADHERENS_JUNCTION"
"7474","CDC42","KEGG_ADHERENS_JUNCTION"
"7475","ACTN2","KEGG_ADHERENS_JUNCTION"
"7476","NECTIN2","KEGG_ADHERENS_JUNCTION"
"7477","CDH1","KEGG_ADHERENS_JUNCTION"
"7478","ACTN3","KEGG_ADHERENS_JUNCTION"
"7479","NECTIN1
","KEGG_ADHERENS_JUNCTION"
"7480","PATJ","KEGG_TIGHT_JUNCTION"
"7481","JAM3","KEGG_TIGHT_JUNCTION"
"7482","AFDN","KEGG_TIGHT_JUNCTION"
"7483","YBX3","KEGG_TIGHT_JUNCTION"
"7484","PPP2R2D","KEGG_TIGHT_JUNCTION"
"7485","MAGI2","KEGG_TIGHT_JUNCTION"
"7486","PALS1","KEGG_TIGHT_JUNCTION"
"7487","TJP3","KEGG_TIGHT_JUNCTION"
"7488","MYH13","KEGG_TIGHT_JUNCTION"
"7489","MAP3K20","KEGG_TIGHT_JUNCTION"
"7490","EPB41L3","KEGG_TIGHT_JUNCTION"
"7491","MYH14","KEGG_TIGHT_JUNCTION"
"7492","RRAS2","KEGG_TIGHT_JUNCTION"
"7493","MYH1","KEGG_TIGHT_JUNCTION"
"7494","CTTN","KEGG_TIGHT_JUNCTION"
"7495","MYH15","KEGG_TIGHT_JUNCTION"
"7496","MYL7","KEGG_TIGHT_JUNCTION"
"7497","CRB3","KEGG_TIGHT_JUNCTION"
"7498","CLDN20","KEGG_TIGHT_JUNCTION"
"7499","AKT1","KEGG_TIGHT_JUNCTION"
"7500","AKT2","KEGG_TIGHT_JUNCTION"
"7501","MYL12A","KEGG_TIGHT_JUNCTION"
"7502","AKT3","KEGG_TIGHT_JUNCTION"
"7503","NRAS","KEGG_TIGHT_JUNCTION"
"7504","EXOC3","KEGG_TIGHT_JUNCTION"
"7505","CTNNA1","KEGG_TIGHT_JUNCTION"
"7506","JAM2","KEGG_TIGHT_JUNCTION"
"7507","CSNK2A1","KEGG_TIGHT_JUNCTION"
"7508","CLDN18","KEGG_TIGHT_JUNCTION"
"7509","LLGL1","KEGG_TIGHT_JUNCTION"
"7510","LLGL2","KEGG_TIGHT_JUNCTION"
"7511","CSNK2A2","KEGG_TIGHT_JUNCTION"
"7512","KRAS","KEGG_TIGHT_JUNCTION"
"7513","CLDN17","KEGG_TIGHT_JUNCTION"
"7514","PARD6B","KEGG_TIGHT_JUNCTION"
"7515","MAGI1","KEGG_TIGHT_JUNCTION"
"7516","GNAI1","KEGG_TIGHT_JUNCTION"
"7517","GNAI2","KEGG_TIGHT_JUNCTION"
"7518","MYL2","KEGG_TIGHT_JUNCTION"
"7519","VAPA","KEGG_TIGHT_JUNCTION"
"7520","MYL5","KEGG_TIGHT_JUNCTION"
"7521","CSNK2B","KEGG_TIGHT_JUNCTION"
"7522","SYMPK","KEGG_TIGHT_JUNCTION"
"7523","MYL10","KEGG_TIGHT_JUNCTION"
"7524","IGSF5","KEGG_TIGHT_JUNCTION"
"7525","ASH1L","KEGG_TIGHT_JUNCTION"
"7526","YES1","KEGG_TIGHT_JUNCTION"
"7527","MAGI3","KEGG_TIGHT_JUNCTION"
"7528","GNAI3","KEGG_TIGHT_JUNCTION"
"7529","CLDN16","KEGG_TIGHT_JUNCTION"
"7530","CLDN23","KEGG_TIGHT_JUNCTION"
"7531","MYH3","KEGG_TIGHT_JUNCTION"
"7532","MYH2","KEGG_TIGHT_JUNCTION"
"7533","MYH4","KEGG_TIGHT_JUNCTION"
"7534","MYH7","KEGG_TIGHT_JUNCTION"
"7535","MYH6","KEGG_TIGHT_JUNCTION"
"7536","MYH9","KEGG_TIGHT_JUNCTION"
"7537","MYH8","KEGG_TIGHT_JUNCTION"
"7538","MYH11","KEGG_TIGHT_JUNCTION"
"7539","MYH10","KEGG_TIGHT_JUNCTION"
"7540","OCLN","KEGG_TIGHT_JUNCTION"
"7541","CDC42","KEGG_TIGHT_JUNCTION"
"7542","ACTN2","KEGG_TIGHT_JUNCTION"
"7543","ACTN3","KEGG_TIGHT_JUNCTION"
"7544","PARD6A","KEGG_TIGHT_JUNCTION"
"7545","PRKCB","KEGG_TIGHT_JUNCTION"
"7546","PRKCA","KEGG_TIGHT_JUNCTION"
"7547","CLDN10","KEGG_TIGHT_JUNCTION"
